step,reward_mean_norm,reward_mean_raw,cov_rew_mean,col_rew_mean,aux_rew_mean,ep_len_mean,cov_per_step_mean,aux_per_step_mean
19365888,0.0123,0.6617,366.0420,-7.6800,141.5535,707.80,0.7960,0.1924
19378176,0.0118,0.6360,367.5109,-7.6000,148.2974,729.08,2.5562,0.1951
19390464,0.0136,0.7315,364.4771,-7.6800,143.4251,705.70,2.5769,0.1944
19402752,0.0124,0.6667,367.5940,-7.6800,147.3001,727.05,2.5571,0.1952
19415040,0.0126,0.6777,366.9980,-7.6800,147.4997,722.41,2.5552,0.1963
19427328,0.0121,0.6518,361.5830,-7.7600,141.0205,690.83,4.0942,0.1949
19439616,0.0137,0.7394,357.0360,-7.8400,138.0810,676.41,5.4734,0.1921
19451904,0.0127,0.6810,360.0070,-7.7600,140.3875,681.64,5.5147,0.1943
19464192,0.0128,0.6907,361.6360,-7.6800,141.1618,681.60,5.5009,0.1954
19476480,0.0131,0.7043,357.1870,-7.7600,139.4486,673.80,5.5239,0.1954
19488768,0.0107,0.5731,365.4130,-7.6800,147.2413,712.66,5.4806,0.1956
19501056,0.0131,0.7067,369.2140,-7.5200,145.3812,704.72,3.9795,0.1964
19513344,0.0139,0.7469,375.0130,-7.2800,146.3582,716.73,0.8532,0.1974
19525632,0.0127,0.6845,358.3530,-7.5200,134.9377,669.71,0.9007,0.1946
19537920,0.0131,0.7057,362.4610,-7.4400,135.1354,673.30,0.8777,0.1944
19550208,0.0122,0.6540,362.5270,-7.4400,133.8391,664.66,0.9106,0.1952
19562496,0.0126,0.6793,364.6160,-7.6000,136.1861,678.76,0.8977,0.1949
19574784,0.0121,0.6526,359.8680,-7.8400,134.6318,670.84,2.7798,0.1938
19587072,0.0129,0.6939,369.6710,-7.6800,147.2053,721.63,4.1198,0.1950
19599360,0.0134,0.7187,378.4340,-7.5200,151.0353,738.71,4.0998,0.1950
19611648,0.0118,0.6353,377.5590,-7.5200,152.4275,742.72,4.0738,0.1950
19623936,0.0115,0.6208,371.7530,-7.6000,150.0361,737.92,4.0495,0.1937
19636224,0.0121,0.6495,371.7451,-7.6000,150.4456,745.18,4.0415,0.1928
19648512,0.0128,0.6897,373.5420,-7.6000,151.0294,752.56,3.5927,0.1908
19660800,0.0116,0.6237,369.7210,-7.7600,146.7442,735.36,2.1729,0.1921
19673088,0.0132,0.7110,374.4361,-7.6000,153.0691,768.39,2.1999,0.1922
19685376,0.0125,0.6738,373.4860,-7.6000,149.6004,754.40,2.2351,0.1915
19697664,0.0111,0.5963,371.4029,-7.6000,146.8722,739.04,2.3096,0.1902
19709952,0.0128,0.6859,375.8870,-7.4400,148.8026,749.83,2.3017,0.1904
19722240,0.0135,0.7256,368.2701,-7.3600,138.1391,704.47,2.7430,0.1874
19734528,0.0107,0.5780,366.0760,-7.3600,137.0839,701.24,5.0921,0.1859
19746816,0.0127,0.6845,357.4940,-7.6000,132.3995,682.61,6.2935,0.1842
19759104,0.0120,0.6473,360.2610,-7.6800,134.9930,698.48,6.2889,0.1834
19771392,0.0121,0.6488,356.5320,-7.7600,133.8850,688.73,6.2340,0.1852
19783680,0.0102,0.5511,354.8870,-7.7600,137.8779,709.97,8.0054,0.1854
19795968,0.0125,0.6729,354.9310,-7.8400,139.1662,716.13,6.1754,0.1861
19808256,0.0129,0.6935,354.0821,-7.8400,134.3124,693.37,3.8158,0.1870
19820544,0.0119,0.6412,361.4710,-7.7600,140.4375,724.69,2.5506,0.1881
19832832,0.0121,0.6485,356.9010,-7.7600,134.1235,701.79,2.5860,0.1855
19845120,0.0111,0.5971,361.1790,-7.6000,139.8818,727.57,2.6191,0.1854
19857408,0.0133,0.7135,356.2420,-7.6000,132.9313,694.32,0.8360,0.1851
19869696,0.0120,0.6432,363.8300,-7.3600,138.1291,712.15,0.8632,0.1880
19881984,0.0141,0.7589,361.3810,-7.2800,135.4903,705.24,2.2064,0.1846
19894272,0.0110,0.5905,357.5650,-7.3600,135.2863,707.11,2.1907,0.1845
19906560,0.0114,0.6156,353.4690,-7.3600,131.9899,690.36,2.1904,0.1851
19918848,0.0127,0.6807,352.0190,-7.5200,128.7463,675.37,2.2067,0.1850
19931136,0.0119,0.6412,353.8580,-7.6000,130.6120,680.45,2.1747,0.1866
19943424,0.0125,0.6729,356.1920,-7.6800,135.4708,700.14,2.1439,0.1878
19955712,0.0130,0.6970,359.6020,-7.7600,139.6230,715.81,2.1928,0.1897
19968000,0.0111,0.5959,358.7690,-7.7600,138.1530,707.14,3.1305,0.1877
19980288,0.0128,0.6863,352.9370,-7.7600,128.7750,659.47,3.1963,0.1873
19992576,0.0104,0.5607,362.8890,-7.7600,139.4119,713.98,3.1321,0.1885
